Bedroom,Bathroom,Den,Address,Lat,Long,Price
1,1,0,"127 Queen St E, Toronto, ON M5C 1S1, Canada",43.6535202,-79.3737702,"$2,100.00"
1,1,1,"M4Y0C4, Canada",56.130366,-106.346771,"$1,830.00"
1,1,0,"7 Dempster St, Scarborough, ON M1T 2T3, Canada",43.780021,-79.2948144,"$1,200.00"
1,1,0,"28 Wellesley St E, Toronto, ON M4Y, Canada",43.6655881,-79.383028,"$2,200.00"
1,1,0,"28 Wellesley St E, Toronto, ON M4Y, Canada",43.6655881,-79.383028,"$1,850.00"
1,1,0,"University Ave, Toronto, ON M5G 1S9, Canada",43.6538857,-79.3880868,"$2,100.00"
2,1.5,0,"8 The Esplanade, Toronto, ON M5E 0A6, Canada",43.6460983,-79.3760549,"$2,600.00"
1,1,0,"Brant St, Toronto, ON M5V, Canada",43.6462197,-79.3981256,"$2,175.00"
2,2,0,", toronto m9w 1z8 ON, Canada",43.7181688,-79.5619244,"$1,800.00"
2,2,0,"30 Nelson St, Toronto, ON M5V 0H5, Canada",43.6490235,-79.3884001,"$4,500.00"
1,1,0,"353 Queen St W, Toronto, ON M5V 2A4, Canada",43.6494054,-79.3927116,"$2,000.00"
1,1,0,", Toronto M5V0J3 ON, Canada",43.653226,-79.3831843,"$2,175.00"
1,1,0,"4 K Spadina Ave, Toronto, ON M5V 3Z9, Canada",43.6409222,-79.393983,"$1,900.00"
1,1.5,1,"38 Dan Leckie Way, Toronto, ON M5V 2V6, Canada",43.6375098,-79.3977774,"$2,400.00"
1,1,1,"295 Adelaide St W, Toronto, ON M5V 0L4, Canada",43.6476273,-79.3904081,"$2,600.00"
1,1,0,"25 Stafford St, Toronto, ON M5V 0G3, Canada",43.6418738,-79.4103246,"$2,100.00"
1,1,0,", Toronto m5v3a6 ON, Canada",43.6384911,-79.3909892,"$2,100.00"
1,1,0,"126 Simcoe St, Toronto, ON M5V 0H5, Canada",43.6489727,-79.3872946,"$2,200.00"
1,1,0,"40 Alexander St, Toronto, ON M4Y 1B5, Canada",43.6635722,-79.3819958,"$1,725.00"
2,2,0,"920 5 Ave SW, Calgary, AB T2P 5P6, Canada",51.0491572,-114.0822146,"$2,500.00"
1,1,0,"44 Huntley St, Toronto, ON M4Y 2L1, Canada",43.6701358,-79.3787108,"$1,200.00"
3,3,0,"397 Front St W, Toronto, ON M5V 3S1, Canada",43.6425685,-79.3934596,"$4,900.00"
1,1,0,"608 Richmond St W, Toronto, ON M5V 1Y9, Canada",43.6468075,-79.4027979,"$2,150.00"
1,1,0,"200 Sackville St, Toronto, ON M5A 3H1, Canada",43.658981,-79.362919,"$2,600.00"
2,1,0,", Toronto M4C2M4 ON, Canada",43.6923489,-79.3196212,"$2,000.00"
1,2,1,"2121 Lake Shore Blvd W, Etobicoke, ON M8V 4E9, Canada",43.6274471,-79.4783741,"$2,400.00"
1,1,0,", Toronto M5B1Y6 ON, Canada",43.6544596,-79.3758138,"$1,700.00"
2,1,0,"Bathurst St, Toronto, ON M5S 2P9, Canada",43.6582784,-79.4084366,$600.00
2,1,0,"M5V, Canada",43.6289467,-79.3944199,"$3,200.00"
1,1,0,"Dundas St W #401, Toronto, ON M6R 1X7, Canada",43.6535096,-79.3946201,"$1,400.00"
1,1,0,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,"$2,300.00"
1,1,0,"Bloor and Parliament Street, M4X1R3, Toronto, ON, Canada",43.6720333,-79.370728,"$2,800.00"
2,1,0,"M9B 1B3, Canada",43.6356022,-79.5412007,"$2,400.00"
1,1,0,"100 Harbour St, Toronto, ON M5J 1B7, Canada",43.6418064,-79.3789807,"$2,300.00"
1,1,0,"100 Harbour St, Toronto, ON M5J 1B7, Canada",43.6418064,-79.3789807,"$1,800.00"
2,1,0,", Toronto M5T 0A9 ON, Canada",43.6525195,-79.3890778,"$3,700.00"
1,1,1,"3 Navy Wharf Ct, Toronto, ON M5V 3V1, Canada",43.6402671,-79.3910061,"$2,500.00"
1,1,0,"38 Elm St, Toronto, ON M5G 2K5, Canada",43.6575994,-79.38364,"$2,300.00"
2,2,0,"54 Alanson St, Hamilton, ON L8N 1W5, Canada",43.2464154,-79.8541384,"$1,950.00"
1,1,0,"Downtown, Toronto, ON, Canada, M5X1K6",43.6486599,-79.3815764,$900.00
1,1,0,"365 Church Street, M5B 1Z9, Toronto, ON",43.660846,-79.3787556,"$1,800.00"
3,2,0,"225 Mutual St, Toronto, ON M5B 2B4, Canada",43.6616535,-79.3775582,"$3,999.00"
3,1,0,"30 Leitch Ave, North York, ON M3J 3P2, Canada",43.766969,-79.4967538,"$2,500.00"
1,1,0,", Toronto M5T 2N7 ON, Canada",43.6554292,-79.4040073,"$1,050.00"
1,1,0,"460 Adelaide St E, Toronto, ON M5A 1N4, Canada",43.6527574,-79.3665108,"$2,000.00"
1,1,0,"155 Wellington St W, Toronto, ON M5V 3K7, Canada",43.6455947,-79.386063,"$2,000.00"
1,1,0,"39 Brant St, Toronto, ON M5V 1S7, Canada",43.6464336,-79.3978064,"$2,500.00"
2,2,0,"21 Carlton St, Toronto, ON M5B 1L3, Canada",43.6611027,-79.3821061,"$2,800.00"
1,1,1,"M5V3Z7, Canada",43.6408637,-79.3957393,"$2,350.00"
1,1,0,"L6Z3M4, Canada",43.7414078,-79.8160169,$900.00
1,1,0,"426 University Ave, Toronto, ON M5G 1S9, Canada",43.6539487,-79.3885701,"$2,100.00"
1,1,0,", Downtown Toronto M5C 2V9 ON, Canada",43.6503241,-79.3779693,"$1,400.00"
1,1,0,"Dan Leckie Way, Toronto, ON M5V, Canada",43.6384219,-79.3975956,"$2,000.00"
1,1,0,"168 Simcoe St, Toronto, ON M5H 4C9, Canada",43.6500917,-79.3873738,"$3,200.00"
1,1,0,"200 Bay St, Toronto, ON M5J 2T6, Canada",43.6465162,-79.3800596,"$1,000.00"
2,2,0,"435 Richmond St W, Toronto, ON M5V 1X9, Canada",43.6476244,-79.3968608,"$2,850.00"
1,1,0,", Toronto M4B 1B3 ON",43.7004274,-79.2961132,"$1,000.00"
1,1,0,"375 King St W, Toronto, ON M5V 1K1, Canada",43.645641,-79.3929534,"$2,400.00"
2,2,0,"88 Park Lawn Rd, Etobicoke, ON M8Y 0B6, Canada",43.6240747,-79.4849171,"$2,350.00"
2,1,0,"355 South Park Rd, Thornhill, ON L3T 7W2, Canada",43.8378274,-79.3879043,"$2,300.00"
1,1,0,"55 Bremner Blvd, Toronto, ON M5J 0A6, Canada",43.6428849,-79.3806168,"$2,300.00"
1,1,0,"L6A0C6, Canada",43.8786049,-79.4879649,"$2,400.00"
1,1.5,1,"99 McGill St, Toronto, ON M5B 1H5, Canada",43.6605397,-79.3786617,"$2,300.00"
2,2,0,"Water Walk Dr, Markham, ON L3R, Canada",43.85631,-79.3286298,"$2,400.00"
1,1,1,"7 King St E, Toronto, ON M5C 3C5, Canada",43.6490665,-79.37693,"$2,500.00"
2,1,0,"M5R3A3, Canada",43.6757718,-79.4114831,"$1,500.00"
1,1,1,"5365 Dundas St W, Etobicoke, ON M9B 1B1, Canada",43.6358692,-79.5401518,"$1,800.00"
1,1,0,"70 Temperance St, Toronto, ON M5H 0B1, Canada",43.6505597,-79.3820722,"$2,200.00"
2,2,0,", toronto m1m4j3 ON, Canada",43.653226,-79.3831843,"$1,750.00"
1,1,1,"King St E, Toronto, ON M5A 1L4, Canada",43.6547882,-79.3597037,"$1,000.00"
1,1.5,1,"38 Dan Leckie Way, Toronto, ON M5V 4B2, Canada",43.6381439,-79.39751,"$2,400.00"
1,1,0,"Queens Quay E, Toronto, ON M5A 1B4, Canada",43.6447757,-79.3665735,"$4,000.00"
1,1,0,", toronto m5b 2m3 ON, Canada",43.661091,-79.3825001,"$1,600.00"
1,1,0,"8 York St, Toronto, ON M5J 2Y2, Canada",43.6406456,-79.380939,"$4,000.00"
3,2,0,"21 Widmer St, Toronto, ON M5V 0B8, Canada",43.6472259,-79.3911003,"$8,000.00"
1,1,1,"1235 Bayly St, Pickering, ON L1W 1L7, Canada",43.8275826,-79.0913806,"$1,700.00"
1,1,0,"140 Kingston Rd #301, Toronto, ON M4L 1S7, Canada",43.670726,-79.3107743,$950.00
1,1,0,", M5A 2V3, Toronto, ON",43.6542281,-79.3670154,$700.00
1,1,0,"39 Queens Quay E, Toronto, ON M5E 0A5, Canada",43.6416207,-79.3717276,"$2,700.00"
1,1,0,", Toronto M5G 1B1 ON",43.6547234,-79.3814004,$700.00
1,2,1,"38 Cedarland Dr, Markham, ON L6G 1E3, Canada",43.8518852,-79.336294,"$1,900.00"
2,2,0,", M9B 1B1, Etobicoke, ON",43.6372559,-79.5382147,"$2,500.00"
1,1,0,"Dundas &amp; Shuter, M5B2R3, Toronto, ON",43.6547069,-79.379245,"$1,650.00"
1,1,0,", Toronto M5S1H8  ON, Canada",43.6655297,-79.3954754,"$1,000.00"
1,1,0,"Maud St, Toronto, ON M5V 2M5, Canada",43.6465801,-79.3998612,"$1,199.00"
1,1,0,"M4Y1T1, Canada",43.6691213,-79.3847434,"$1,500.00"
2,1.5,0,"12 York St, Toronto, ON M5J 2Z2, Canada",43.6418726,-79.3819064,"$3,200.00"
2,2,0,"20 Bruyeres Mews, Toronto, ON M5V 0G8, Canada",43.6375235,-79.400877,"$3,100.00"
1,1,0,"195 Wynford Dr, North York, ON M3C 3P3, Canada",43.723587,-79.3248786,$300.00
2,1,0,"1384 Bathurst St, Toronto, ON M5R 3J1, Canada",43.6805461,-79.4175732,"$2,100.00"
1,1,0,", Toronto M5G 2R3 ON, Canada",43.6599624,-79.3850953,"$1,600.00"
1,1,0,", Toronto M5j 0B1 ON, Canada",43.6420888,-79.3816864,"$1,950.00"
1,1,0,", Mississauga L5B3Z4 ON, Canada",43.5872775,-79.6391576,"$1,950.00"
2,2,0,"55 Regent Park Blvd, M5A2B7, Toronto, ON",43.6594213,-79.3610251,"$2,600.00"
1,1,0,", TORONTO M5G 2K2 ON, Canada",43.658974,-79.3840397,"$2,000.00"
2,2,0,"435 Richmond St West, M5V 0N3, Toronto, ON",43.6476244,-79.3968608,"$3,000.00"
3,2,0,"Maple Crossing Blvd, Burlington, ON L7S 2J3, Canada",43.3228434,-79.8077184,"$2,400.00"
3,1,0,", L7S 1R7, Burlington, ON",43.3252332,-79.8021823,"$3,000.00"
1,1,0,", oakville L6M3V5 ON, Canada",43.4454259,-79.7368328,"$1,200.00"
1,1,0,"Upper Beaches, Toronto, ON, Canada, M4C 1B4",43.6833856,-79.3094088,"$1,800.00"
2,1,0,", Toronto M5B 2L7 ON, Canada",43.653636,-79.3808726,"$2,200.00"
1,1,0,"561 Sherbourne St, Toronto, ON M4X 0A1, Canada",43.6699315,-79.3754627,"$2,150.00"
